date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:58:12	228654/228654	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Apr%202018%2011:59:10%20GMT	https://w3reign.com/themes/alie/demo/images/form-bg4.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/form-bg4.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:13	143974/143974	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:51:36%20GMT	https://w3reign.com/themes/alie/demo/images/flat-device-mockups.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/flat-device-mockups.png	(from https://w3reign.com/themes/alie/demo/)
19:58:14	92078/92078	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:53:06%20GMT	https://w3reign.com/themes/alie/demo/images/responsive-website-design1.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/responsive-website-design1.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:17	49853/49853	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:51:26%20GMT	https://w3reign.com/themes/alie/demo/images/banner-tab-screen.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/banner-tab-screen.png	(from https://w3reign.com/themes/alie/demo/)
19:58:19	10813/10813	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Apr%202018%2018:51:16%20GMT	https://w3reign.com/themes/alie/demo/images/11.png	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/png/11.png	(from https://w3reign.com/themes/alie/demo/)
19:58:20	14082/14082	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Apr%202018%2018:51:30%20GMT	https://w3reign.com/themes/alie/demo/images/client.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/client.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:20	163022/163022	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Apr%202018%2011:57:02%20GMT	https://w3reign.com/themes/alie/demo/images/slide1.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/slide1.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:20	373695/373695	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Apr%202018%2012:02:44%20GMT	https://w3reign.com/themes/alie/demo/images/carl-heyerdahl-181868-unsplash.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/carl-heyerdahl-181868-unsplash.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:21	5870/5870	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Apr%202018%2006:53:42%20GMT	https://w3reign.com/themes/alie/demo/images/brand1.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/brand1.jpg	(from https://w3reign.com/themes/alie/demo/)
19:58:22	7472/7472	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Apr%202018%2006:53:42%20GMT	https://w3reign.com/themes/alie/demo/images/brand2.jpg	C:/Users/dcerv/OneDrive/Escritorio/https___w3reign.com_themes_alie_/web/jpg/brand2.jpg	(from https://w3reign.com/themes/alie/demo/)
